"No.","Time","Source","Destination","Protocol","Length","Info"
"2313","41.658524","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3344881 Win=82 Len=0 TSval=73544709 TSecr=3797925115"
"2314","41.658537","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3347777 Ack=1 Win=83 Len=2896 TSval=3797925170 TSecr=73544709"
"2315","41.677010","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3347777 Win=82 Len=0 TSval=73544728 TSecr=3797925140"
"2316","41.677289","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3350673 Ack=1 Win=83 Len=1448 TSval=3797925188 TSecr=73544728"
"2317","41.689840","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3352121 Ack=1 Win=83 Len=2896 TSval=3797925188 TSecr=73544728"
"2318","41.702814","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3350673 Win=82 Len=0 TSval=73544754 TSecr=3797925170"
"2319","41.715998","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3355017 Ack=1 Win=83 Len=2896 TSval=3797925214 TSecr=73544754"
"2320","41.737803","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3355017 Win=82 Len=0 TSval=73544789 TSecr=3797925188"
"2321","41.737822","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3357913 Ack=1 Win=83 Len=2896 TSval=3797925249 TSecr=73544789"
"2322","41.763524","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3357913 Win=82 Len=0 TSval=73544814 TSecr=3797925214"
"2323","41.763745","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3360809 Ack=1 Win=83 Len=2896 TSval=3797925275 TSecr=73544814"
"2324","41.790383","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3360809 Win=82 Len=0 TSval=73544841 TSecr=3797925249"
"2325","41.790428","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3363705 Ack=1 Win=83 Len=2896 TSval=3797925301 TSecr=73544841"
"2326","41.811778","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3363705 Win=82 Len=0 TSval=73544863 TSecr=3797925275"
"2327","41.811806","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3366601 Ack=1 Win=83 Len=2896 TSval=3797925323 TSecr=73544863"
"2328","41.841203","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3366601 Win=82 Len=0 TSval=73544892 TSecr=3797925301"
"2329","41.841217","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3369497 Ack=1 Win=83 Len=2896 TSval=3797925352 TSecr=73544892"
"2330","41.859587","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3369497 Win=82 Len=0 TSval=73544911 TSecr=3797925323"
"2331","41.859602","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3372393 Ack=1 Win=83 Len=1448 TSval=3797925371 TSecr=73544911"
"2332","41.873114","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3373841 Ack=1 Win=83 Len=2896 TSval=3797925371 TSecr=73544911"
"2333","41.882849","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3372393 Win=82 Len=0 TSval=73544934 TSecr=3797925352"
"2334","41.895456","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3376737 Ack=1 Win=83 Len=2896 TSval=3797925394 TSecr=73544934"
"2335","41.918930","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3376737 Win=82 Len=0 TSval=73544970 TSecr=3797925371"
"2336","41.920105","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3379633 Ack=1 Win=83 Len=2896 TSval=3797925430 TSecr=73544970"
"2337","41.943254","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3379633 Win=82 Len=0 TSval=73544994 TSecr=3797925394"
"2338","41.943585","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3382529 Ack=1 Win=83 Len=2896 TSval=3797925454 TSecr=73544994"
"2339","41.972932","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3382529 Win=82 Len=0 TSval=73545024 TSecr=3797925430"
"2340","41.972951","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3385425 Ack=1 Win=83 Len=2896 TSval=3797925484 TSecr=73545024"
"2341","41.992780","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3385425 Win=82 Len=0 TSval=73545044 TSecr=3797925454"
"2342","41.992796","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3388321 Ack=1 Win=83 Len=2896 TSval=3797925504 TSecr=73545044"
"2343","42.020026","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3388321 Win=82 Len=0 TSval=73545071 TSecr=3797925484"
"2344","42.020073","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3391217 Ack=1 Win=83 Len=2896 TSval=3797925531 TSecr=73545071"
"2345","42.040348","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3391217 Win=82 Len=0 TSval=73545091 TSecr=3797925504"
"2346","42.040450","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3394113 Ack=1 Win=83 Len=1448 TSval=3797925551 TSecr=73545091"
"2347","42.054332","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3395561 Ack=1 Win=83 Len=2896 TSval=3797925551 TSecr=73545091"
"2348","42.065970","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3394113 Win=82 Len=0 TSval=73545117 TSecr=3797925531"
"2349","42.077422","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3398457 Ack=1 Win=83 Len=2896 TSval=3797925577 TSecr=73545117"
"2350","42.104649","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3398457 Win=82 Len=0 TSval=73545155 TSecr=3797925551"
"2351","42.104672","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3401353 Ack=1 Win=83 Len=2896 TSval=3797925616 TSecr=73545155"
"2352","42.125823","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3401353 Win=82 Len=0 TSval=73545177 TSecr=3797925577"
"2353","42.125835","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3404249 Ack=1 Win=83 Len=2896 TSval=3797925637 TSecr=73545177"
"2354","42.151345","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3404249 Win=82 Len=0 TSval=73545202 TSecr=3797925616"
"2355","42.151362","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3407145 Ack=1 Win=83 Len=2896 TSval=3797925662 TSecr=73545202"
"2356","42.173778","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3407145 Win=82 Len=0 TSval=73545225 TSecr=3797925637"
"2357","42.173790","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3410041 Ack=1 Win=83 Len=2896 TSval=3797925685 TSecr=73545225"
"2358","42.201014","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3410041 Win=82 Len=0 TSval=73545252 TSecr=3797925662"
"2359","42.201032","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3412937 Ack=1 Win=83 Len=2896 TSval=3797925712 TSecr=73545252"
"2360","42.223355","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3412937 Win=82 Len=0 TSval=73545274 TSecr=3797925685"
"2361","42.223380","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3415833 Ack=1 Win=83 Len=1448 TSval=3797925734 TSecr=73545274"
"2362","42.237904","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3417281 Ack=1 Win=83 Len=2896 TSval=3797925734 TSecr=73545274"
"2363","42.246098","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3415833 Win=82 Len=0 TSval=73545297 TSecr=3797925712"
"2364","42.259022","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3420177 Ack=1 Win=83 Len=2896 TSval=3797925757 TSecr=73545297"
"2365","42.282672","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3420177 Win=82 Len=0 TSval=73545334 TSecr=3797925734"
"2366","42.282695","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3423073 Ack=1 Win=83 Len=2896 TSval=3797925794 TSecr=73545334"
"2367","42.306628","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3423073 Win=82 Len=0 TSval=73545358 TSecr=3797925757"
"2368","42.306909","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3425969 Ack=1 Win=83 Len=2896 TSval=3797925818 TSecr=73545358"
"2369","42.338601","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3425969 Win=82 Len=0 TSval=73545390 TSecr=3797925794"
"2370","42.338617","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3428865 Ack=1 Win=83 Len=2896 TSval=3797925850 TSecr=73545390"
"2371","42.358927","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3428865 Win=82 Len=0 TSval=73545410 TSecr=3797925818"
"2372","42.358961","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3431761 Ack=1 Win=83 Len=2896 TSval=3797925870 TSecr=73545410"
"2373","42.379608","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3431761 Win=82 Len=0 TSval=73545431 TSecr=3797925850"
"2374","42.379620","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3434657 Ack=1 Win=83 Len=2896 TSval=3797925891 TSecr=73545431"
"2375","42.404247","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3434657 Win=82 Len=0 TSval=73545455 TSecr=3797925870"
"2376","42.404258","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3437553 Ack=1 Win=83 Len=1448 TSval=3797925915 TSecr=73545455"
"2377","42.416603","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3439001 Ack=1 Win=83 Len=2896 TSval=3797925915 TSecr=73545455"
"2378","42.428434","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3437553 Win=82 Len=0 TSval=73545479 TSecr=3797925891"
"2379","42.440514","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3441897 Ack=1 Win=83 Len=2896 TSval=3797925939 TSecr=73545479"
"2380","42.465493","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3441897 Win=82 Len=0 TSval=73545516 TSecr=3797925915"
"2381","42.465507","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3444793 Ack=1 Win=83 Len=2896 TSval=3797925976 TSecr=73545516"
"2382","42.489783","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3444793 Win=82 Len=0 TSval=73545541 TSecr=3797925939"
"2383","42.489796","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3447689 Ack=1 Win=83 Len=2896 TSval=3797926001 TSecr=73545541"
"2384","42.514020","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3447689 Win=82 Len=0 TSval=73545565 TSecr=3797925976"
"2385","42.514038","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3450585 Ack=1 Win=83 Len=2896 TSval=3797926025 TSecr=73545565"
"2386","42.536717","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3450585 Win=82 Len=0 TSval=73545588 TSecr=3797926001"
"2387","42.538590","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3453481 Ack=1 Win=83 Len=2896 TSval=3797926048 TSecr=73545588"
"2388","42.561057","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3453481 Win=82 Len=0 TSval=73545612 TSecr=3797926025"
"2389","42.564115","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3456377 Ack=1 Win=83 Len=2896 TSval=3797926072 TSecr=73545612"
"2390","42.585631","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3456377 Win=82 Len=0 TSval=73545637 TSecr=3797926048"
"2391","42.585648","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3459273 Ack=1 Win=83 Len=1448 TSval=3797926097 TSecr=73545637"
"2392","42.598602","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3460721 Ack=1 Win=83 Len=2896 TSval=3797926097 TSecr=73545637"
"2393","42.609912","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3459273 Win=82 Len=0 TSval=73545661 TSecr=3797926072"
"2394","42.623135","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3463617 Ack=1 Win=83 Len=2896 TSval=3797926121 TSecr=73545661"
"2395","42.645927","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3463617 Win=82 Len=0 TSval=73545697 TSecr=3797926097"
"2396","42.646338","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3466513 Ack=1 Win=83 Len=2896 TSval=3797926157 TSecr=73545697"
"2397","42.670395","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3466513 Win=82 Len=0 TSval=73545721 TSecr=3797926121"
"2398","42.670410","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3469409 Ack=1 Win=83 Len=2896 TSval=3797926181 TSecr=73545721"
"2399","42.695027","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3469409 Win=82 Len=0 TSval=73545746 TSecr=3797926157"
"2400","42.695046","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3472305 Ack=1 Win=83 Len=2896 TSval=3797926206 TSecr=73545746"
"2401","42.718576","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3472305 Win=82 Len=0 TSval=73545770 TSecr=3797926181"
"2402","42.719858","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3475201 Ack=1 Win=83 Len=2896 TSval=3797926230 TSecr=73545770"
"2403","42.744088","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3475201 Win=82 Len=0 TSval=73545795 TSecr=3797926206"
"2404","42.744101","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3478097 Ack=1 Win=83 Len=2896 TSval=3797926255 TSecr=73545795"
"2405","42.766918","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3478097 Win=82 Len=0 TSval=73545818 TSecr=3797926230"
"2406","42.769147","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3480993 Ack=1 Win=83 Len=1448 TSval=3797926278 TSecr=73545818"
"2407","42.780687","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3482441 Ack=1 Win=83 Len=2896 TSval=3797926278 TSecr=73545818"
"2408","42.791207","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3480993 Win=82 Len=0 TSval=73545842 TSecr=3797926255"
"2409","42.804791","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3485337 Ack=1 Win=83 Len=2896 TSval=3797926302 TSecr=73545842"
"2410","42.835462","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3485337 Win=82 Len=0 TSval=73545886 TSecr=3797926278"
"2411","42.835491","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3488233 Ack=1 Win=83 Len=2896 TSval=3797926346 TSecr=73545886"
"2412","42.855044","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3488233 Win=82 Len=0 TSval=73545906 TSecr=3797926302"
"2413","42.855059","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3491129 Ack=1 Win=83 Len=2896 TSval=3797926366 TSecr=73545906"
"2414","42.876492","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3491129 Win=82 Len=0 TSval=73545927 TSecr=3797926346"
"2415","42.876505","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3494025 Ack=1 Win=83 Len=2896 TSval=3797926387 TSecr=73545927"
"2416","42.900183","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3494025 Win=82 Len=0 TSval=73545951 TSecr=3797926366"
"2417","42.900510","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3496921 Ack=1 Win=83 Len=2896 TSval=3797926411 TSecr=73545951"
"2418","42.924286","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3496921 Win=82 Len=0 TSval=73545975 TSecr=3797926387"
"2419","42.925071","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3499817 Ack=1 Win=83 Len=2896 TSval=3797926435 TSecr=73545975"
"2420","42.948934","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3499817 Win=82 Len=0 TSval=73546000 TSecr=3797926411"
"2421","42.948946","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3502713 Ack=1 Win=83 Len=1448 TSval=3797926460 TSecr=73546000"
"2422","42.962372","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3504161 Ack=1 Win=83 Len=2896 TSval=3797926460 TSecr=73546000"
"2423","42.977250","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3502713 Win=82 Len=0 TSval=73546028 TSecr=3797926435"
"2424","42.987125","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3507057 Ack=1 Win=83 Len=2896 TSval=3797926488 TSecr=73546028"
"2425","43.009825","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3507057 Win=82 Len=0 TSval=73546061 TSecr=3797926460"
"2426","43.009840","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3509953 Ack=1 Win=83 Len=2896 TSval=3797926521 TSecr=73546061"
"2427","43.033488","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3509953 Win=82 Len=0 TSval=73546084 TSecr=3797926488"
"2428","43.033886","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3512849 Ack=1 Win=83 Len=2896 TSval=3797926544 TSecr=73546084"
"2429","43.057540","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3512849 Win=82 Len=0 TSval=73546108 TSecr=3797926521"
"2430","43.059408","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3515745 Ack=1 Win=83 Len=2896 TSval=3797926569 TSecr=73546108"
"2431","43.083944","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3515745 Win=82 Len=0 TSval=73546135 TSecr=3797926544"
"2432","43.083956","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3518641 Ack=1 Win=83 Len=2896 TSval=3797926595 TSecr=73546135"
"2433","43.107016","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3518641 Win=82 Len=0 TSval=73546158 TSecr=3797926569"
"2434","43.107028","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3521537 Ack=1 Win=83 Len=2896 TSval=3797926618 TSecr=73546158"
"2435","43.130904","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3521537 Win=82 Len=0 TSval=73546182 TSecr=3797926595"
"2436","43.130915","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3524433 Ack=1 Win=83 Len=1448 TSval=3797926642 TSecr=73546182"
"2437","43.143967","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3525881 Ack=1 Win=83 Len=2896 TSval=3797926642 TSecr=73546182"
"2438","43.156346","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3524433 Win=82 Len=0 TSval=73546207 TSecr=3797926618"
"2439","43.167288","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3528777 Ack=1 Win=83 Len=2896 TSval=3797926667 TSecr=73546207"
"2440","43.191463","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3528777 Win=82 Len=0 TSval=73546242 TSecr=3797926642"
"2441","43.191480","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3531673 Ack=1 Win=83 Len=2896 TSval=3797926702 TSecr=73546242"
"2442","43.215595","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3531673 Win=82 Len=0 TSval=73546267 TSecr=3797926667"
"2443","43.215609","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3534569 Ack=1 Win=83 Len=2896 TSval=3797926727 TSecr=73546267"
"2444","43.239218","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3534569 Win=82 Len=0 TSval=73546290 TSecr=3797926702"
"2445","43.240117","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3537465 Ack=1 Win=83 Len=2896 TSval=3797926750 TSecr=73546290"
"2446","43.263990","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3537465 Win=82 Len=0 TSval=73546315 TSecr=3797926727"
"2447","43.264014","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3540361 Ack=1 Win=83 Len=2896 TSval=3797926775 TSecr=73546315"
"2448","43.288151","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3540361 Win=82 Len=0 TSval=73546339 TSecr=3797926750"
"2449","43.288167","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3543257 Ack=1 Win=83 Len=2896 TSval=3797926799 TSecr=73546339"
"2450","43.312436","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3543257 Win=82 Len=0 TSval=73546363 TSecr=3797926775"
"2451","43.312449","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [ACK] Seq=3546153 Ack=1 Win=83 Len=1448 TSval=3797926823 TSecr=73546363"
"2452","43.324515","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3547601 Ack=1 Win=83 Len=2896 TSval=3797926823 TSecr=73546363"
"2453","43.337292","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3546153 Win=82 Len=0 TSval=73546388 TSecr=3797926799"
"2454","43.348743","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3550497 Ack=1 Win=83 Len=2896 TSval=3797926848 TSecr=73546388"
"2455","43.387758","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3550497 Win=82 Len=0 TSval=73546438 TSecr=3797926823"
"2456","43.387932","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3553393 Ack=1 Win=83 Len=2896 TSval=3797926899 TSecr=73546438"
"2457","43.398428","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3553393 Win=82 Len=0 TSval=73546449 TSecr=3797926848"
"2458","43.399596","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3556289 Ack=1 Win=83 Len=2896 TSval=3797926909 TSecr=73546449"
"2459","43.422827","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3556289 Win=82 Len=0 TSval=73546474 TSecr=3797926899"
"2460","43.424550","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3559185 Ack=1 Win=83 Len=2896 TSval=3797926934 TSecr=73546474"
"2461","43.447406","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3559185 Win=82 Len=0 TSval=73546498 TSecr=3797926909"
"2462","43.448460","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3562081 Ack=1 Win=83 Len=2896 TSval=3797926958 TSecr=73546498"
"2463","43.472438","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3562081 Win=82 Len=0 TSval=73546523 TSecr=3797926934"
"2464","43.472449","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3564977 Ack=1 Win=83 Len=2896 TSval=3797926983 TSecr=73546523"
"2465","43.495863","10.0.0.1","10.0.0.2","TCP","66","5001  >  60410 [ACK] Seq=1 Ack=3564977 Win=82 Len=0 TSval=73546547 TSecr=3797926958"
"2466","43.496916","10.0.0.2","10.0.0.1","TCP","1514","60410  >  5001 [PSH, ACK] Seq=3567873 Ack=1 Win=83 Len=1448 TSval=3797927007 TSecr=73546547"
"2467","43.508690","10.0.0.2","10.0.0.1","TCP","2962","60410  >  5001 [PSH, ACK] Seq=3569321 Ack=1 Win=83 Len=2896 TSval=3797927007 TSecr=73546547"
